7.613259367644786835e-03 9.954426059266552329e-05 3.703216207213699818e-04 4.529168363660573959e-04 1.688204065430909395e-04 3.388083423487842083e-04 5.711292615160346031e-04 1.713077217573300004e-04 2.282425411976873875e-04 3.314869536552578211e-04 9.144127834588289261e-04 8.280061592813581228e-05 7.620251271873712540e-04 2.172344597056508064e-03 6.565785733982920647e-04 1.376904547214508057e-04 6.084543929318897426e-05 4.970446025254204869e-05 1.399287139065563679e-04 2.143441379303112626e-04 1.256349642062559724e-04 9.695267362985759974e-05 1.267782645300030708e-03 2.326709218323230743e-03 2.812312357127666473e-02 7.781913736835122108e-04 9.918514842865988612e-05 1.161740001407451928e-04 3.093009872827678919e-04 5.644123302772641182e-05 1.503029779996722937e-04 7.088926940923556685e-05 6.484100013040006161e-04 6.808525358792394400e-05 8.854234591126441956e-03 1.596566056832671165e-03 7.606638828292489052e-04 6.978663732297718525e-04 1.301185460761189461e-03 6.179993215482681990e-05 5.636768037220463157e-05 2.141061704605817795e-03 6.774782377760857344e-05 5.065997829660773277e-04 1.439990708604454994e-03 9.763226262293756008e-05 6.060440209694206715e-04 2.840146888047456741e-03 1.095142724807374179e-04 2.594121498987078667e-03 3.618877672124654055e-04 2.926512097474187613e-04 8.785411046119406819e-05 1.438792911358177662e-03 3.079508896917104721e-03 6.932992982910946012e-05 2.589133218862116337e-04 1.538779906695708632e-04 3.051740059163421392e-04 3.939415328204631805e-03 3.125033108517527580e-04 1.322479947702959180e-04 1.838347874581813812e-03 3.537130833137780428e-04 1.166319707408547401e-03 5.702540744096040726e-03 2.264774229843169451e-04 3.249650471843779087e-04 2.724672376643866301e-04 5.750828422605991364e-04 3.188276605214923620e-04 1.643203431740403175e-04 2.822395879775285721e-03 1.254124217666685581e-04 9.844331070780754089e-04 3.256065247114747763e-04 8.937425445765256882e-04 5.341421067714691162e-02 2.251827827421948314e-04 3.239817160647362471e-04 3.139709879178553820e-04 4.610315663740038872e-04 7.736444473266601562e-03 1.235166128026321530e-04 3.498186561046168208e-05 6.706669810228049755e-04 7.194413774413987994e-05 2.308057446498423815e-04 5.342645454220473766e-05 4.297607811167836189e-04 3.992367710452526808e-04 1.518992590717971325e-03 9.266341658076271415e-05 4.294896963983774185e-03 1.880725380033254623e-03 1.348535733995959163e-04 1.325226330664008856e-04 1.904666860355064273e-04 2.294575329869985580e-03 9.505580965196713805e-05
3.275169729022309184e-05 2.362842678849119693e-05 2.220566966570913792e-05 2.339819911867380142e-05 5.320317723089829087e-05 2.190783925470896065e-05 2.303178735019173473e-05 2.345796201552730054e-05 4.117627395316958427e-05 2.556371873652096838e-05 7.665636803722009063e-05 2.332449184905271977e-05 2.341879553569015115e-05 2.074087751680053771e-05 2.035951001744251698e-05 5.070087965577840805e-03 2.459972711221780628e-05 2.215283711848314852e-05 2.209224840044043958e-05 2.256562947877682745e-05 2.420414421067107469e-05 2.350855902477633208e-05 2.185609810112509876e-05 2.380123260081745684e-05 2.280545959365554154e-05 3.029970685020089149e-05 1.637007335375528783e-05 2.412767389614600688e-05 2.364627107453998178e-05 2.305210000486113131e-05 2.160968870157375932e-05 2.319059058208949864e-05 2.103502629324793816e-05 2.293508077855221927e-05 2.198653237428516150e-05 2.338196827622596174e-05 3.127495074295438826e-05 2.327658330614212900e-05 2.152271190425381064e-05 3.015646325366105884e-05 2.285112168465275317e-05 2.190821578551549464e-05 2.324474371562246233e-05 4.176061702310107648e-05 4.850704863201826811e-05 7.768596697133034468e-05 2.230275640613399446e-05 1.818284727050922811e-05 2.370848778809886426e-05 1.948521821759641171e-05 1.930366124724969268e-05 2.004557973123155534e-05 2.337998739676550031e-05 2.323738954146392643e-05 3.505010681692510843e-05 2.580251748440787196e-05 2.159471478080376983e-05 2.814282925100997090e-05 4.747041384689509869e-04 6.570788536919280887e-05 2.716251219680998474e-05 2.264874274260364473e-05 1.776672979758586735e-05 2.727695391513407230e-05 2.664220664883032441e-05 2.272944220749195665e-05 3.383825242053717375e-05 7.547668792540207505e-05 2.168913488276302814e-05 2.337531259399838746e-05 3.422044028411619365e-05 2.127694642695132643e-05 2.520983980502933264e-05 2.288651558046694845e-05 4.658753823605366051e-05 2.253340608149301261e-05 2.940905142168048769e-05 2.300372034369502217e-05 2.270887853228487074e-05 6.131541886134073138e-05 9.919238509610295296e-04 2.328185109945479780e-05 3.472002208582125604e-05 2.482771378709003329e-05 2.405388295301236212e-05 2.086027780023869127e-05 4.214877117192372680e-05 2.411094465060159564e-05 2.334657983737997711e-05 1.718341227388009429e-04 2.365817272220738232e-05 2.703333302633836865e-05 2.411806417512707412e-05 2.794268220895901322e-05 3.321859549032524228e-05 2.401734127488452941e-05 2.353041963942814618e-05 3.177368853357620537e-05 3.472182288533076644e-05 2.360876351303886622e-05
2.167711136280559003e-05 2.499543006706517190e-05 2.612440948723815382e-05 2.379665420448873192e-05 3.347586971358396113e-05 1.858624164015054703e-04 4.067723421030677855e-05 3.182160799042321742e-05 2.439675699861254543e-05 4.929583155899308622e-05 3.548779568518511951e-05 3.324479985167272389e-05 1.413614675402641296e-02 1.593621527717914432e-05 5.133379454491659999e-05 2.838842192431911826e-05 2.481883711880072951e-05 3.156630918965674937e-05 2.397856587776914239e-05 2.610576120787300169e-05 3.604351149988360703e-05 2.398360629740636796e-05 2.373234565311577171e-05 5.124357267050072551e-05 2.372622839175164700e-05 2.092170034302398562e-04 1.535691990284249187e-05 1.410837721778079867e-04 3.051170642720535398e-05 2.327888250874821097e-05 3.714501508511602879e-05 2.584816138551104814e-05 4.428127795108594000e-05 3.884360194206237793e-05 6.298337393673136830e-05 8.306782547151669860e-05 1.168068411061540246e-04 3.423393645789474249e-04 1.766821485944092274e-03 4.350885501480661333e-05 3.302785262349061668e-05 1.131561657530255616e-04 5.627914651995524764e-05 1.624898577574640512e-04 2.711105298658367246e-05 4.270507270121015608e-05 4.503845411818474531e-05 2.554494494688697159e-05 8.638881263323128223e-05 8.147960761561989784e-05 2.359504469495732337e-05 3.772755153477191925e-04 2.971805770357605070e-05 3.214776006643660367e-05 6.120256148278713226e-05 2.518509245419409126e-05 4.211191844660788774e-05 2.952512295451015234e-05 2.526027492422144860e-05 2.783997115329839289e-05 4.304833055357448757e-05 2.712628338485956192e-05 2.456256879668217152e-05 2.057014353340491652e-04 3.380336056579835713e-05 7.733743404969573021e-05 1.103782706195488572e-04 2.349757960473652929e-05 8.039146632654592395e-05 3.728292722371406853e-05 2.997953743033576757e-05 1.211070048157125711e-04 9.220910578733310103e-05 6.367241439875215292e-05 3.769679096876643598e-05 3.376002860022708774e-05 2.637314173625782132e-05 2.364619831496383995e-05 3.022732744284439832e-05 3.178920305799692869e-04 3.857784395222552121e-05 2.400277662673033774e-05 2.699394826777279377e-04 2.897342346841469407e-05 2.522450995456892997e-05 3.753421333385631442e-05 2.470673280186019838e-05 2.539042907301336527e-04 5.030682950746268034e-05 3.662023300421424210e-05 2.684746141312643886e-05 4.636793164536356926e-05 2.456696711305994540e-05 2.855860657291486859e-05 2.544547896832227707e-05 2.440236494294367731e-05 4.880986671196296811e-05 5.881363540538586676e-05 2.512850005587097257e-05 1.373822597088292241e-04
7.700948626734316349e-04 1.991532044485211372e-03 3.658109562820754945e-05 3.969096360378898680e-05 7.053909212118014693e-05 1.084168034140020609e-04 7.857495074858888984e-05 6.346960435621440411e-05 1.437303423881530762e-02 6.267502321861684322e-04 1.037697365973144770e-04 2.257048181490972638e-04 2.690994188014883548e-05 7.039125193841755390e-05 1.043393058353103697e-04 8.372322190552949905e-04 7.787048525642603636e-05 3.330972322146408260e-05 3.920539165847003460e-05 1.691043289611116052e-04 3.765246947295963764e-05 7.510389696108177304e-05 2.562719419074710459e-05 5.942985808360390365e-05 3.307786028017289937e-05 2.968406988657079637e-05 3.783934153034351766e-05 2.831465280905831605e-05 7.619077223353087902e-05 2.445832615194376558e-05 2.524869705666787922e-05 4.394553980091586709e-05 7.123634713934734464e-05 3.451081283856183290e-05 6.375497468980029225e-05 6.806467426940798759e-04 3.107908923993818462e-05 3.643864329205825925e-05 3.378093824721872807e-04 1.754372788127511740e-04 2.359039172006305307e-05 9.296184725826606154e-05 2.830647827067878097e-05 4.489582715905271471e-05 4.280823122826404870e-05 2.948633846244774759e-05 9.785154834389686584e-04 4.400228863232769072e-05 2.813998798956163228e-05 1.293792738579213619e-04 5.113430597702972591e-05 4.143540863879024982e-04 7.853828719817101955e-05 5.023783160140737891e-05 8.311569399666041136e-05 1.461612118873745203e-04 1.598203962203115225e-04 3.376830136403441429e-05 5.968741024844348431e-04 8.040113607421517372e-04 4.619792525772936642e-05 4.619567698682658374e-05 3.940983733627945185e-04 1.424131332896649837e-03 6.985659711062908173e-04 4.371623435872606933e-05 2.880769534385763109e-05 2.887136361096054316e-05 3.019613795913755894e-04 3.158075196552090347e-05 4.909584822598844767e-05 1.182069536298513412e-04 3.880233562085777521e-04 3.448419738560914993e-05 8.033272024476900697e-05 1.210974587593227625e-04 3.816730531980283558e-05 4.023564542876556516e-05 2.354295429540798068e-05 6.553264393005520105e-05 2.672277914825826883e-04 1.138499865191988647e-04 1.849734544521197677e-04 4.902693399344570935e-05 2.684139508346561342e-05 2.462294942233711481e-04 4.981837118975818157e-04 4.393165727378800511e-05 4.501317016547545791e-05 6.438080163206905127e-05 8.851871825754642487e-05 2.989239059388637543e-03 2.976832547574304044e-05 3.470261799520812929e-05 6.328655872493982315e-04 3.995146471424959600e-05 3.288762309239245951e-05 2.361321458010934293e-05 4.775651541422121227e-05 3.187152833561412990e-05
2.096812386298552155e-05 2.350185968680307269e-05 2.105819294229149818e-05 2.269856668135616928e-05 2.471433435857761651e-05 2.120193857990670949e-05 2.286471317347604781e-05 2.322181353520136327e-05 2.223246883659157902e-05 1.849125692388042808e-05 2.074108670058194548e-05 2.304657573404256254e-05 2.308326475031208247e-05 1.431240980309667066e-05 2.006018985412083566e-05 2.134325950464699417e-05 2.282963032484985888e-05 2.190958912251517177e-05 2.216465873061679304e-05 2.157171365979593247e-05 2.392118585703428835e-05 2.362957820878364146e-05 2.915372533607296646e-05 1.882172182376962155e-05 2.252798185509163886e-05 2.152494926122017205e-05 1.320717710768803954e-04 2.967044383694883436e-05 2.343600317544769496e-05 2.316459540452342480e-05 1.188598034786991775e-04 2.320233943464700133e-05 2.172463064198382199e-05 2.254532228107564151e-05 2.108917760779149830e-05 2.000499625864904374e-05 1.872298889793455601e-05 2.199584560003131628e-05 2.212704021076206118e-05 2.358829624427016824e-05 2.290300108143128455e-05 2.721975579333957285e-05 2.295598460477776825e-05 2.202090217906516045e-05 2.221690738224424422e-05 3.301031756564043462e-05 1.983353649848140776e-05 1.749803232087288052e-05 2.719969255849719048e-03 1.693744889053050429e-05 2.291599048476200551e-05 2.269946344313211739e-05 3.597924369387328625e-04 2.300362211826723069e-05 1.712333687464706600e-05 2.529778248572256416e-05 2.124052662111353129e-05 2.755919740593526512e-05 2.071868038910906762e-05 1.898497612273786217e-05 2.171766936953645200e-05 2.226666765636764467e-05 1.750079172779805958e-05 7.150071178330108523e-05 2.162996679544448853e-05 2.249930184916593134e-05 2.304496956639923155e-05 2.475839573889970779e-05 2.101843710988759995e-05 2.203747862949967384e-05 1.014804511214606464e-04 2.202277755714021623e-05 2.258331915072631091e-05 2.762202166195493191e-05 2.007737020903732628e-05 2.222733201051596552e-05 2.339500315429177135e-05 2.200457493017893285e-05 2.377277087362017483e-05 2.155453512386884540e-05 2.331398536625783890e-05 2.202158430009149015e-05 1.472715757699916139e-05 2.376321936026215553e-05 2.311680509592406452e-05 1.864471414592117071e-05 2.464196404616814107e-05 2.185886114602908492e-05 2.362664054089691490e-05 2.240553840238135308e-05 2.674023562576621771e-05 2.106654574163258076e-05 2.487039819243364036e-05 2.136818147846497595e-05 2.336216493858955801e-05 2.368251261941622943e-05 2.340316495974548161e-05 2.132179361069574952e-05 2.082055470964405686e-05 2.256645711895544082e-05
4.061601430294103920e-05 5.576958064921200275e-04 5.272771813906729221e-04 3.064841439481824636e-05 2.274458893225528300e-05 3.675150452181696892e-03 3.158649633405730128e-05 2.419658630969934165e-05 5.981791764497756958e-04 2.563453745096921921e-04 2.163645876862574369e-05 2.960910569527186453e-05 2.374163705098908395e-05 6.204894452821463346e-05 4.190703475615009665e-05 2.819874680426437408e-05 2.460767063894309103e-05 2.284764013893436641e-05 3.526977525325492024e-05 2.505459451640490443e-05 2.586568007245659828e-05 2.585789843578822911e-05 2.211437458754517138e-05 4.079211503267288208e-04 8.398564386880025268e-05 2.204002703365404159e-05 1.442617121938383207e-05 1.270025095436722040e-04 8.618338033556938171e-04 2.403830148978158832e-05 2.287763345520943403e-05 2.434836278553120792e-05 1.035931418300606310e-04 4.014808655483648181e-05 3.095378997386433184e-05 2.851889876183122396e-04 2.752845466602593660e-05 2.748946280917152762e-05 3.652371742646209896e-05 3.481000021565705538e-05 2.272701385663822293e-05 3.054744956898503006e-05 2.526086427678819746e-05 8.882678230293095112e-05 3.531375477905385196e-05 3.698371801874600351e-05 1.757619611453264952e-04 3.831146386801265180e-05 2.120932003890629858e-05 6.834680243628099561e-05 5.587918712990358472e-05 3.342456693644635379e-05 2.438759111100807786e-05 5.584817263297736645e-04 1.436868100427091122e-03 2.548669363022781909e-05 2.370515721850097179e-05 2.611647141748107970e-05 3.007568375323899090e-05 2.798071363940834999e-04 2.672298978723119944e-05 6.189894338604062796e-05 4.120694939047098160e-04 2.308098773937672377e-04 2.403318649157881737e-05 1.410946279065683484e-04 3.631861545727588236e-05 2.689372740860562772e-05 3.277885843999683857e-05 3.296695649623870850e-05 7.033176370896399021e-05 8.573579252697527409e-04 1.957060303539037704e-04 2.207830111728981137e-04 2.519960435165558010e-05 5.956171662546694279e-05 6.110708345659077168e-04 7.321987504838034511e-05 3.402826769161038101e-05 4.469421037356369197e-05 3.089478195761330426e-05 2.446526741550769657e-05 7.019101758487522602e-04 2.749444865912664682e-05 2.129443055309820920e-05 1.076141925295814872e-04 4.224933218210935593e-05 7.061037467792630196e-05 2.767119258351158351e-05 9.358968818560242653e-04 9.722849063109606504e-05 1.022835844196379185e-03 2.686810330487787724e-05 1.304468896705657244e-04 3.385968739166855812e-05 2.530757956265006214e-05 2.412847243249416351e-05 2.641710125317331403e-05 1.819013559725135565e-04 2.341899926250334829e-05
2.658719859027769417e-05 2.717099050641991198e-05 2.217956534877885133e-05 2.529162156861275434e-05 3.246257620048709214e-05 4.238591282046400011e-05 2.588188363006338477e-05 2.465308716637082398e-05 2.318613405805081129e-05 2.176226189476437867e-05 5.476679143612273037e-05 2.610115552670322359e-05 4.231131970300339162e-05 4.079464270034804940e-05 5.559037526836618781e-05 2.294569821970071644e-05 2.515935557312332094e-05 2.247490010631736368e-05 2.762115218502003700e-05 2.207811121479608119e-05 2.526133357605431229e-05 2.365658110647927970e-05 2.338753802177961916e-05 3.026410377060528845e-05 3.775930599658749998e-05 2.809467696351930499e-05 1.398480981151806191e-05 1.037610854837112129e-04 2.454267087159678340e-05 2.327977927052415907e-05 2.319095256098080426e-05 2.340097489650361240e-05 2.309142473677638918e-05 5.701890040654689074e-05 2.408410909993108362e-05 1.310286170337349176e-04 3.680150621221400797e-05 3.018728057213593274e-05 3.485227352939546108e-05 3.831468711723573506e-05 2.276727354910690337e-05 4.934090975439175963e-05 2.657051663845777512e-05 2.368792229390237480e-05 4.529915750026702881e-04 8.473043999401852489e-05 7.437331078108400106e-05 2.017970109591260552e-05 5.337932452675886452e-05 2.146768849343061447e-03 3.236546399421058595e-05 2.097535798384342343e-05 2.620962368382606655e-05 2.762356416496913880e-05 8.299708133563399315e-05 2.479674549249466509e-05 2.189360566262621433e-05 7.020608609309419990e-05 2.173704706365242600e-05 4.627316957339644432e-05 3.212943920516408980e-05 2.317679900443181396e-05 1.803229315555654466e-05 2.481928095221519470e-05 2.320362364116590470e-05 2.499040238035377115e-05 2.495362969057168812e-05 2.416736242594197392e-05 2.305693305970635265e-05 2.830668563547078520e-05 2.908583701355382800e-05 1.412359997630119324e-04 2.245275936729740351e-05 5.374383181333541870e-05 2.572931589384097606e-05 8.328352851094678044e-05 5.083493306301534176e-05 2.519693953217938542e-05 2.324628803762607276e-05 4.322735549067147076e-05 3.581264536478556693e-05 3.710599776240997016e-05 2.217241672042291611e-05 3.682036185637116432e-05 2.166218291677068919e-05 2.495048647688236088e-05 2.472040614520665258e-05 6.097886580391786993e-05 2.531499012548010796e-05 3.886249760398641229e-05 2.568380477896425873e-05 8.330970013048499823e-05 2.532221515139099211e-05 2.442709592287428677e-05 2.534108898544218391e-05 2.458572453178931028e-05 2.377425698796287179e-05 2.196416244260035455e-05 2.565524118836037815e-05 3.062000032514333725e-04
3.041673880943562835e-05 2.428671177767682821e-05 2.907704329118132591e-04 2.447597034915816039e-05 4.724663085653446615e-05 8.183582103811204433e-04 2.319288432772736996e-05 2.357089761062525213e-05 2.566425428085494787e-05 1.987723408092278987e-05 4.929841452394612134e-05 2.874971869459841400e-05 3.172536162310279906e-05 1.357772503979504108e-03 2.107530599460005760e-05 4.843192436965182424e-05 4.341410822235047817e-04 2.913233583967667073e-05 2.269363540108315647e-05 2.788370147754903883e-05 2.415902963548433036e-05 2.372400558670051396e-05 4.115297997486777604e-05 6.879666761960834265e-05 2.276435589010361582e-05 1.560457167215645313e-04 1.512334893050137907e-05 2.494614091119728982e-05 2.375115218455903232e-05 2.312999458808917552e-05 2.618506550788879395e-05 2.333914744667708874e-05 2.510669582989066839e-05 2.612682692415546626e-05 2.379637589910998940e-05 2.078857141896151006e-05 6.176910392241552472e-05 2.329277776880189776e-05 2.355851756874471903e-05 2.559665517765097320e-05 2.422810212010517716e-05 2.449224120937287807e-05 2.397743810433894396e-05 2.310040144948288798e-05 2.279699583596084267e-05 2.748073893599212170e-05 2.068055800918955356e-05 1.936545049829874188e-05 2.880325700971297920e-05 3.749687675735913217e-05 2.435494934616144747e-05 2.166048398066777736e-05 2.393348040641285479e-05 2.330862480448558927e-05 2.317688631592318416e-05 2.361766928515862674e-05 6.187875260366126895e-05 1.397223386447876692e-04 2.106665851897560060e-05 2.717840652621816844e-05 2.252575723105110228e-05 2.356233380851335824e-05 1.859630901890341192e-05 2.366917033214122057e-05 2.326539652131032199e-05 2.299863808730151504e-05 6.713509355904534459e-05 2.383867649768944830e-05 3.058655420318245888e-05 2.294551995873916894e-05 2.452488479320891201e-05 2.128127380274236202e-05 2.196358582295943052e-05 2.213096558989491314e-05 3.222090163035318255e-05 2.336611032660584897e-05 2.409174885542597622e-05 2.179520743084140122e-05 2.252639205835293978e-05 2.676614167285151780e-05 3.076307984883897007e-05 2.478792339388746768e-05 4.350756353233009577e-05 5.903818964725360274e-05 3.454248144407756627e-05 1.937079832714516670e-05 2.789094287436455488e-05 2.216857137682382017e-05 2.336539182579144835e-05 2.279922046000137925e-05 6.598154141101986170e-05 1.306311605731025338e-04 9.401046554557979107e-05 2.071932794933672994e-05 2.366794069530442357e-05 2.408678665233310312e-05 2.506087068468332291e-03 2.156450136681087315e-05 4.437858660821802914e-05 5.031142427469603717e-05
2.438578121655154973e-05 3.151230048388242722e-04 2.675145333341788501e-05 3.144306174363009632e-05 6.403790321201086044e-04 5.213770200498402119e-04 4.850636105402372777e-05 1.251834619324654341e-04 5.532606155611574650e-04 2.923426509369164705e-04 1.805694773793220520e-04 4.086817352799698710e-05 8.832842286210507154e-05 5.552698348765261471e-05 2.884316782001405954e-04 3.187419497407972813e-04 6.817138637416064739e-05 5.996359323034994304e-05 1.110972370952367783e-04 4.925374742015264928e-05 3.600474155973643064e-05 3.948355151806026697e-05 1.371795078739523888e-04 5.778531703981570899e-05 2.738893817877396941e-05 4.088279674760997295e-04 4.114375042263418436e-05 5.096831009723246098e-04 3.396766260266304016e-05 2.569430944276973605e-05 6.449248030548915267e-05 2.425672937533818185e-05 1.496884506195783615e-04 1.286269252886995673e-04 6.165400554891675711e-05 1.930930884554982185e-04 7.153413025662302971e-05 1.384536008117720485e-04 2.589761279523372650e-04 3.512861076160334051e-05 2.285189257236197591e-04 4.858687680098228157e-05 9.908374340739101171e-05 4.917290425510145724e-05 4.754058318212628365e-05 4.151984830969013274e-05 3.601172240450978279e-03 1.248908665729686618e-04 1.551992463646456599e-04 3.788143512792885303e-04 1.456585159758105874e-04 5.171982411411590874e-05 4.862738569499924779e-05 4.161299148108810186e-05 7.399617461487650871e-04 2.830437188094947487e-05 9.423911978956311941e-05 2.722780845942907035e-05 2.920045226346701384e-04 3.823695878963917494e-04 1.207780078402720392e-04 7.834858115529641509e-05 4.009274925920180976e-05 4.578459993354044855e-05 2.577849409135524184e-05 3.744041168829426169e-05 6.101763574406504631e-05 1.161675027105957270e-04 1.976392086362466216e-04 2.105977910105139017e-04 5.254116331343539059e-05 4.686432293965481222e-05 2.472657433827407658e-05 7.127385470084846020e-05 1.052745938068255782e-04 6.056610436644405127e-05 1.414624566677957773e-04 2.544492963352240622e-05 3.525413922034204006e-05 1.006060629151761532e-03 1.485778484493494034e-04 4.746087506646290421e-05 1.718579442240297794e-03 4.219952461426146328e-05 3.494591146591119468e-05 2.695351431611925364e-04 2.617695827211719006e-05 3.326769365230575204e-05 4.099692523595876992e-05 5.123905430082231760e-05 5.768799383076839149e-05 3.290109088993631303e-05 5.989991477690637112e-04 2.639862650539726019e-04 6.285324343480169773e-05 3.169578849337995052e-05 6.369277252815663815e-05 4.695930692832916975e-04 2.804337127599865198e-04 8.252466795966029167e-05
2.068701542157214135e-05 2.358856545470189303e-05 2.172401218558661640e-05 2.290255179104860872e-05 2.187407153542153537e-05 2.260580549773294479e-05 2.340901482966728508e-05 2.338519880140665919e-05 4.535062907962128520e-05 3.519659003359265625e-05 2.083088838844560087e-05 2.245242467324715108e-05 3.336626105010509491e-05 1.427379356755409390e-05 5.396922279032878578e-05 2.268631396873388439e-05 2.312423202965874225e-05 2.232072438346222043e-05 3.774309516302309930e-05 2.229000165243633091e-05 9.635477908886969090e-05 2.564096939750015736e-05 2.290117481607012451e-05 1.894373417599126697e-05 2.246488475066144019e-05 3.526715954649262130e-05 1.365676234854618087e-05 2.204157317464705557e-05 2.339479578949976712e-05 2.299869629496242851e-05 2.202062569267582148e-05 2.313474215043243021e-05 2.111219873768277466e-05 2.690591099963057786e-05 2.127846710209269077e-05 2.115416282322257757e-05 2.247954944323282689e-05 7.463325746357440948e-03 2.144033715012483299e-05 2.683944148884620517e-05 2.208616206189617515e-05 2.171849519072566181e-05 3.885955084115266800e-05 2.192970350733958185e-05 2.331859650439582765e-05 2.254360333608929068e-05 2.016713915509171784e-05 1.764830267347861081e-05 1.881171920103952289e-05 2.245436735393013805e-05 1.888533734017983079e-05 2.743490404100157320e-05 2.413047513982746750e-05 2.322418549738358706e-05 1.789335874491371214e-05 2.323592161701526493e-05 2.159944051527418196e-05 2.293377838213928044e-05 2.310654417669866234e-05 3.481735257082618773e-05 2.412061439827084541e-05 2.370217589486856014e-05 1.750918818288482726e-05 2.311815114808268845e-05 3.538725286489352584e-05 2.419912198092788458e-05 2.366371154494117945e-05 2.239991590613499284e-05 2.195412707806099206e-05 2.295840386068448424e-05 2.279429827467538416e-05 2.101469362969510257e-05 2.200518611061852425e-05 8.471730689052492380e-05 2.098565710184630007e-05 2.220041096734348685e-05 2.337018668185919523e-05 2.141329969163052738e-05 2.267609306727536023e-05 2.159470204787794501e-05 2.313154072908218950e-05 2.331793439225293696e-05 1.477585374232148752e-05 2.340906212339177728e-05 2.095447780448012054e-05 1.866107231762725860e-05 2.284982838318683207e-05 2.200008202635217458e-05 2.347173540329094976e-05 2.231974576716311276e-05 2.345028042327612638e-05 2.137654701073188335e-05 1.150335228885523975e-04 1.963498289114795625e-05 2.382347884122282267e-05 2.377732744207605720e-05 2.373652569076512009e-05 2.311497155460529029e-05 2.107634281856007874e-05 2.234923886135220528e-05
