2.043861150741577148e+00 2.013016939163208008e+00
1.632889866828918457e+00 1.461227416992187500e+00
1.932656288146972656e+00 3.172158956527709961e+00
2.124120891094207764e-01 3.172275424003601074e-01
9.591832756996154785e-01 7.718357443809509277e-01
9.856992363929748535e-01 8.256188035011291504e-01
4.934502124786376953e+00 3.848215579986572266e+00
2.593569755554199219e+00 3.149646282196044922e+00
3.615169823169708252e-01 3.278662264347076416e-01
3.977429568767547607e-01 4.523873031139373779e-01
1.041993498802185059e+00 1.010427594184875488e+00
1.950990200042724609e+00 1.623506188392639160e+00
1.252840757369995117e+00 1.039309620857238770e+00
8.132210969924926758e-01 9.190955162048339844e-01
1.250227928161621094e+00 1.203014731407165527e+00
1.144304990768432617e+00 1.712551712989807129e+00
3.738959729671478271e-01 2.348427325487136841e-01
1.376784205436706543e+00 9.947987794876098633e-01
1.405698299407958984e+00 1.126696825027465820e+00
1.507573962211608887e+00 2.070864200592041016e+00
1.150449633598327637e+00 1.223145604133605957e+00
5.104900002479553223e-01 4.997071027755737305e-01
1.090138912200927734e+00 1.042388796806335449e+00
5.704550147056579590e-01 7.613471746444702148e-01
1.208191156387329102e+00 1.325959563255310059e+00
2.256625652313232422e+00 2.201033592224121094e+00
2.094956159591674805e+00 2.525209665298461914e+00
2.137732315063476562e+01 2.615740585327148438e+01
9.955543875694274902e-01 4.935379326343536377e-01
2.945950746536254883e+00 3.518943786621093750e+00
1.614000350236892700e-01 2.076240032911300659e-01
1.080852985382080078e+00 9.712225794792175293e-01
5.040772557258605957e-01 5.867112874984741211e-01
1.449233889579772949e+00 1.082774043083190918e+00
1.651515603065490723e+00 1.522970199584960938e+00
1.852986931800842285e+00 1.561311721801757812e+00
6.150222420692443848e-01 7.969181537628173828e-01
4.150078296661376953e-01 6.765725016593933105e-01
4.289540052413940430e-01 5.014333128929138184e-01
4.904574751853942871e-01 4.393830895423889160e-01
9.100986123085021973e-01 6.602878570556640625e-01
1.431973457336425781e+00 1.341791510581970215e+00
7.587605714797973633e-01 6.519020199775695801e-01
4.113561809062957764e-01 3.581185638904571533e-01
7.605703473091125488e-01 8.111453056335449219e-01
1.277874708175659180e+00 1.577794790267944336e+00
5.994667410850524902e-01 6.515429615974426270e-01
4.835440814495086670e-01 5.268924236297607422e-01
2.660740137100219727e+00 2.437603235244750977e+00
1.607479214668273926e+00 1.728467226028442383e+00
7.403224706649780273e-01 6.705042719841003418e-01
6.299338936805725098e-01 8.624083995819091797e-01
8.449315428733825684e-01 1.128706812858581543e+00
6.297577023506164551e-01 7.820516824722290039e-01
1.555704474449157715e+00 2.263909578323364258e+00
6.429173350334167480e-01 6.882407069206237793e-01
5.697301626205444336e-01 4.399403035640716553e-01
3.431792259216308594e-01 3.463670611381530762e-01
5.259400606155395508e-01 6.451886892318725586e-01
5.276548862457275391e-01 5.629240274429321289e-01
7.538431882858276367e-01 9.790012240409851074e-01
7.616763114929199219e-01 6.489604711532592773e-01
5.696288347244262695e-01 7.621806859970092773e-01
9.528207778930664062e-01 9.393240213394165039e-01
8.001267313957214355e-01 1.334978818893432617e+00
2.156041860580444336e+00 3.993736505508422852e+00
1.399506092071533203e+00 1.455082058906555176e+00
7.643590569496154785e-01 7.267884016036987305e-01
