1.072482243180274963e-01 7.654970139265060425e-02 1.025730147957801819e-01 8.962391316890716553e-02 1.164913922548294067e-01
2.329990081489086151e-02 2.234566584229469299e-02 2.682603336870670319e-02 2.135164290666580200e-02 2.567243576049804688e-02
3.405857831239700317e-02 4.491716250777244568e-02 3.507595881819725037e-02 3.645960241556167603e-02 3.094828873872756958e-02
6.325080990791320801e-02 7.718706876039505005e-02 5.265110358595848083e-02 6.795842945575714111e-02 5.482246726751327515e-02
8.613219112157821655e-02 8.149611204862594604e-02 1.003277674317359924e-01 8.058835566043853760e-02 8.360063284635543823e-02
1.426560580730438232e-01 1.109035015106201172e-01 1.543136835098266602e-01 1.430684924125671387e-01 1.153020560741424561e-01
4.673885181546211243e-02 3.514912351965904236e-02 3.775699436664581299e-02 3.250957652926445007e-02 4.521416127681732178e-02
7.171230018138885498e-02 7.730862498283386230e-02 1.009346321225166321e-01 5.713479965925216675e-02 7.104804366827011108e-02
3.764103725552558899e-02 3.938445821404457092e-02 3.823607787489891052e-02 3.033529594540596008e-02 4.503358528017997742e-02
1.075014695525169373e-01 1.118490919470787048e-01 9.298365563154220581e-02 8.358437567949295044e-02 8.728082478046417236e-02
4.050344601273536682e-02 5.319137126207351685e-02 6.536954641342163086e-02 6.193490698933601379e-02 4.845009744167327881e-02
7.471698801964521408e-03 9.188485331833362579e-03 8.297956548631191254e-03 9.126756340265274048e-03 7.839362137019634247e-03
2.000296115875244141e-02 1.482790429145097733e-02 1.756204850971698761e-02 2.196197770535945892e-02 1.895108260214328766e-02
7.294204086065292358e-02 8.395375311374664307e-02 8.179263025522232056e-02 9.425740689039230347e-02 5.711360648274421692e-02
4.242477193474769592e-02 4.693412408232688904e-02 4.948514327406883240e-02 5.055439844727516174e-02 3.950710967183113098e-02
6.850479543209075928e-02 8.074602484703063965e-02 9.913080930709838867e-02 9.299772232770919800e-02 1.068772375583648682e-01
1.872907578945159912e-02 2.205966785550117493e-02 2.455667033791542053e-02 2.101106755435466766e-02 2.080053649842739105e-02
2.799890376627445221e-02 3.051345422863960266e-02 3.381113335490226746e-02 2.801208756864070892e-02 2.504540421068668365e-02
3.029812313616275787e-02 4.030846059322357178e-02 3.412757813930511475e-02 3.954178094863891602e-02 3.470380231738090515e-02
8.041655272245407104e-02 7.117361575365066528e-02 8.295917510986328125e-02 7.496841251850128174e-02 7.747299969196319580e-02
5.435103550553321838e-02 5.423324182629585266e-02 4.890612885355949402e-02 4.718064516782760620e-02 5.990972742438316345e-02
1.618603616952896118e-02 2.278756350278854370e-02 2.358619123697280884e-02 3.079357743263244629e-02 2.221477404236793518e-02
1.300460100173950195e-01 1.291002929210662842e-01 1.252304166555404663e-01 1.582713872194290161e-01 1.391884237527847290e-01
1.813595890998840332e-01 1.197775006294250488e-01 1.268578767776489258e-01 1.397569924592971802e-01 1.281851083040237427e-01
1.620537228882312775e-02 1.441152393817901611e-02 1.479422952979803085e-02 1.533081196248531342e-02 1.576369442045688629e-02
1.451915595680475235e-02 1.594147644937038422e-02 1.552591193467378616e-02 1.262936647981405258e-02 1.410765945911407471e-02
1.061528846621513367e-01 1.525970995426177979e-01 1.302050203084945679e-01 1.218670904636383057e-01 8.159156888723373413e-02
6.448450684547424316e-02 1.007781103253364563e-01 7.704762369394302368e-02 7.073476910591125488e-02 8.155287057161331177e-02
4.338914994150400162e-03 4.812874831259250641e-03 4.805400967597961426e-03 4.756960552185773849e-03 3.937041386961936951e-03
3.648584336042404175e-02 3.422123193740844727e-02 3.921985998749732971e-02 4.372797533869743347e-02 3.093365393579006195e-02
3.227794170379638672e-02 2.987331897020339966e-02 3.270697221159934998e-02 2.612521499395370483e-02 2.619600668549537659e-02
1.817754842340946198e-02 1.847490295767784119e-02 1.853408850729465485e-02 2.461509034037590027e-02 2.519316785037517548e-02
