2.412411421537399292e-01 2.492612749338150024e-01
5.388835817575454712e-02 6.499383598566055298e-02
9.731997549533843994e-02 8.326002210378646851e-02
1.846273392438888550e-01 1.298460513353347778e-01
1.896677911281585693e-01 2.406082153320312500e-01
3.702892363071441650e-01 2.931682765483856201e-01
8.515129983425140381e-02 1.113317236304283142e-01
1.942216455936431885e-01 1.822577118873596191e-01
8.984503149986267090e-02 9.991583228111267090e-02
2.426034510135650635e-01 2.385505735874176025e-01
1.470699459314346313e-01 1.211270317435264587e-01
2.186969481408596039e-02 1.973917521536350250e-02
5.289342254400253296e-02 3.990858793258666992e-02
2.196898609399795532e-01 1.686141192913055420e-01
9.908855706453323364e-02 1.287308484315872192e-01
2.205279618501663208e-01 2.258404642343521118e-01
5.237127095460891724e-02 5.420829728245735168e-02
5.795593559741973877e-02 8.668009191751480103e-02
8.073931932449340820e-02 9.737058728933334351e-02
1.851738393306732178e-01 2.001574039459228516e-01
1.172636076807975769e-01 1.461592763662338257e-01
5.404782295227050781e-02 6.089786067605018616e-02
3.328453004360198975e-01 3.461727201938629150e-01
3.292941451072692871e-01 3.638274669647216797e-01
3.453375771641731262e-02 4.152722656726837158e-02
3.997304290533065796e-02 3.231861069798469543e-02
3.197778761386871338e-01 2.700046300888061523e-01
2.052159160375595093e-01 1.876720935106277466e-01
1.021522562950849533e-02 1.219620741903781891e-02
8.762706816196441650e-02 9.606362879276275635e-02
7.218190282583236694e-02 7.426667213439941406e-02
6.259363144636154175e-02 4.185967519879341125e-02
4.590025544166564941e-02 5.181832611560821533e-02
1.728078573942184448e-01 1.797118782997131348e-01
6.398572772741317749e-02 5.998703464865684509e-02
3.918292000889778137e-02 4.163742065429687500e-02
1.916152052581310272e-02 1.982140913605690002e-02
5.872604250907897949e-02 7.918553054332733154e-02
2.979394495487213135e-01 4.104178547859191895e-01
2.005144059658050537e-01 1.400477439165115356e-01
2.784597873687744141e-01 2.944039404392242432e-01
1.713655292987823486e-01 1.852537840604782104e-01
7.854463160037994385e-02 7.938925176858901978e-02
1.238031387329101562e-01 1.947351992130279541e-01
3.715620934963226318e-01 5.103740096092224121e-01
1.102398484945297241e-01 1.451418995857238770e-01
6.720629334449768066e-02 6.595359742641448975e-02
1.261527389287948608e-01 1.515453159809112549e-01
3.841520845890045166e-01 3.731344938278198242e-01
2.520050108432769775e-02 4.511422291398048401e-02
2.082510292530059814e-01 2.304012328386306763e-01
3.772602081298828125e-01 3.470530509948730469e-01
1.037089154124259949e-01 1.157481446862220764e-01
7.256537675857543945e-02 6.108972802758216858e-02
3.964453190565109253e-02 5.446187406778335571e-02
5.722918733954429626e-02 3.885579854249954224e-02
6.212038919329643250e-02 4.036432877182960510e-02
1.182610169053077698e-01 1.595963835716247559e-01
1.547682732343673706e-01 1.910158693790435791e-01
1.355155706405639648e-01 1.407116949558258057e-01
2.583893537521362305e-01 2.232659012079238892e-01
4.897142201662063599e-02 5.777018144726753235e-02
2.728177011013031006e-01 2.222959846258163452e-01
5.047566443681716919e-02 6.266371905803680420e-02
3.999977707862854004e-01 3.736995458602905273e-01
5.060716345906257629e-02 4.563796520233154297e-02
3.222754970192909241e-02 4.055161401629447937e-02
2.364543229341506958e-01 2.245213687419891357e-01
2.443971186876296997e-01 2.779276371002197266e-01
7.657826691865921021e-02 8.365083485841751099e-02
3.959469497203826904e-02 2.892421372234821320e-02
6.145062297582626343e-02 4.300194978713989258e-02
6.996568292379379272e-02 7.320117950439453125e-02
4.388597235083580017e-02 3.939746320247650146e-02
7.943703234195709229e-02 1.034287065267562866e-01
1.286444813013076782e-01 9.820811450481414795e-02
5.466166511178016663e-02 6.422093510627746582e-02
5.901183560490608215e-02 9.021743386983871460e-02
2.556357085704803467e-01 1.889489889144897461e-01
8.096913993358612061e-02 7.877036929130554199e-02
2.157403342425823212e-02 2.626751922070980072e-02
4.335583746433258057e-02 4.255164042115211487e-02
7.633256912231445312e-02 8.602857589721679688e-02
9.083902090787887573e-02 9.564191102981567383e-02
2.324583232402801514e-01 2.367163747549057007e-01
1.750596314668655396e-01 1.635193079710006714e-01
