4.752133041620254517e-02 4.594309628009796143e-02 5.187697708606719971e-02 5.047598481178283691e-02 5.027003213763237000e-02 4.151388630270957947e-02 6.815449148416519165e-02 4.273059591650962830e-02 5.002412945032119751e-02 4.545755684375762939e-02
1.131686940789222717e-02 1.206640154123306274e-02 1.222474314272403717e-02 1.131923682987689972e-02 1.146198529750108719e-02 1.113618910312652588e-02 1.174787618219852448e-02 1.445663906633853912e-02 1.041375100612640381e-02 1.387376151978969574e-02
2.031140960752964020e-02 1.800739951431751251e-02 1.577088795602321625e-02 1.650701276957988739e-02 2.183309383690357208e-02 1.998508907854557037e-02 2.062756754457950592e-02 1.855424977838993073e-02 1.433132588863372803e-02 1.613714732229709625e-02
3.478169441223144531e-02 2.908729016780853271e-02 3.277868032455444336e-02 3.251783177256584167e-02 2.557126246392726898e-02 3.850663080811500549e-02 3.295329958200454712e-02 3.576335683465003967e-02 2.766424976289272308e-02 2.712544053792953491e-02
4.788778349757194519e-02 5.142629519104957581e-02 4.740373790264129639e-02 3.047224134206771851e-02 4.011556133627891541e-02 4.886231943964958191e-02 4.676275327801704407e-02 4.005013033747673035e-02 3.470631316304206848e-02 4.566109180450439453e-02
7.004538178443908691e-02 5.393755808472633362e-02 7.018501311540603638e-02 8.398031443357467651e-02 6.132503226399421692e-02 7.037936151027679443e-02 6.456826627254486084e-02 6.334628909826278687e-02 6.565237790346145630e-02 6.443115323781967163e-02
1.706487312912940979e-02 2.203058637678623199e-02 2.017986588180065155e-02 1.992017216980457306e-02 1.510862354189157486e-02 2.701500244438648224e-02 1.685893163084983826e-02 1.939194835722446442e-02 1.765156909823417664e-02 2.285824157297611237e-02
3.602639958262443542e-02 3.460366278886795044e-02 3.249579668045043945e-02 3.733191639184951782e-02 3.728971630334854126e-02 3.779565915465354919e-02 4.279543459415435791e-02 4.147109016776084900e-02 4.175481200218200684e-02 3.763786330819129944e-02
1.950923539698123932e-02 1.862118579447269440e-02 1.755370572209358215e-02 2.144062146544456482e-02 1.541006099432706833e-02 1.892175525426864624e-02 1.909330859780311584e-02 1.891573518514633179e-02 1.873249188065528870e-02 2.314026840031147003e-02
4.699547961354255676e-02 4.597613215446472168e-02 5.023212358355522156e-02 5.035680532455444336e-02 5.891884863376617432e-02 4.610211029648780823e-02 4.014153778553009033e-02 6.108780950307846069e-02 4.098177328705787659e-02 4.362731799483299255e-02
2.570071816444396973e-02 3.040867112576961517e-02 2.804238162934780121e-02 2.978160604834556580e-02 2.225722372531890869e-02 2.654209546744823456e-02 2.447867579758167267e-02 2.045782841742038727e-02 2.634592913091182709e-02 3.624395281076431274e-02
4.410503897815942764e-03 3.605765290558338165e-03 3.638627007603645325e-03 4.108943976461887360e-03 4.462185315787792206e-03 3.307709703221917152e-03 3.994717262685298920e-03 5.193568766117095947e-03 4.305805545300245285e-03 5.237421020865440369e-03
1.215614005923271179e-02 9.577801451086997986e-03 1.036188472062349319e-02 8.389413356781005859e-03 9.510143660008907318e-03 9.963517077267169952e-03 1.001124456524848938e-02 5.652969237416982651e-03 8.766188286244869232e-03 9.377968497574329376e-03
3.229028359055519104e-02 4.307265579700469971e-02 2.730998210608959198e-02 3.598532825708389282e-02 4.254269599914550781e-02 3.904846310615539551e-02 4.166280850768089294e-02 4.302113130688667297e-02 4.142397269606590271e-02 4.473536834120750427e-02
2.471766620874404907e-02 2.051021903753280640e-02 2.361603081226348877e-02 2.121617086231708527e-02 2.307745069265365601e-02 2.365736663341522217e-02 1.920818723738193512e-02 2.247138321399688721e-02 2.078351937234401703e-02 3.038738295435905457e-02
3.595595434308052063e-02 4.906271770596504211e-02 5.088069662451744080e-02 4.101373255252838135e-02 4.139176011085510254e-02 4.382209479808807373e-02 5.423320084810256958e-02 5.049366131424903870e-02 4.095926135778427124e-02 4.170490056276321411e-02
8.205473423004150391e-03 1.121808215975761414e-02 1.500500179827213287e-02 1.160262059420347214e-02 1.391125004738569260e-02 1.095614954829216003e-02 8.422830142080783844e-03 8.368547074496746063e-03 1.049821544438600540e-02 9.423474781215190887e-03
1.316148135811090469e-02 1.325815357267856598e-02 1.255390141159296036e-02 1.492393482476472855e-02 1.744917780160903931e-02 1.709607988595962524e-02 1.537737809121608734e-02 1.281706616282463074e-02 1.468363404273986816e-02 1.460147369652986526e-02
2.368224598467350006e-02 1.416623871773481369e-02 1.663874648511409760e-02 2.089361846446990967e-02 1.476153824478387833e-02 1.838865317404270172e-02 1.929906941950321198e-02 1.717400550842285156e-02 1.848338730633258820e-02 1.611173152923583984e-02
4.944219812750816345e-02 3.924961388111114502e-02 3.248694911599159241e-02 2.786164358258247375e-02 3.745117783546447754e-02 5.432882159948348999e-02 3.113467805087566376e-02 4.294376447796821594e-02 3.780672326683998108e-02 3.534171730279922485e-02
2.425058558583259583e-02 2.737891115248203278e-02 2.695920690894126892e-02 2.536664158105850220e-02 2.856456302106380463e-02 2.813051268458366394e-02 3.330395370721817017e-02 2.420438267290592194e-02 2.397853508591651917e-02 2.330360375344753265e-02
9.917430579662322998e-03 1.265503000468015671e-02 1.167786866426467896e-02 1.133884210139513016e-02 1.204239483922719955e-02 1.318171992897987366e-02 1.321894116699695587e-02 1.081287395209074020e-02 1.049828715622425079e-02 1.069963816553354263e-02
8.067204058170318604e-02 5.816948041319847107e-02 5.556542053818702698e-02 5.626432970166206360e-02 6.936769932508468628e-02 5.908338725566864014e-02 8.697683364152908325e-02 9.454514831304550171e-02 6.219852715730667114e-02 6.079120934009552002e-02
5.595277249813079834e-02 8.518327772617340088e-02 7.531417906284332275e-02 7.016881555318832397e-02 7.724940776824951172e-02 6.896396726369857788e-02 6.325710564851760864e-02 6.163284927606582642e-02 6.870575249195098877e-02 7.130660861730575562e-02
7.226765155792236328e-03 7.158213760703802109e-03 8.717501536011695862e-03 7.529416587203741074e-03 7.216580212116241455e-03 7.931376807391643524e-03 6.973879411816596985e-03 9.734448045492172241e-03 6.982098799198865891e-03 7.450976874679327011e-03
5.376730579882860184e-03 8.184199221432209015e-03 9.516054764389991760e-03 9.670035913586616516e-03 6.440332625061273575e-03 6.717900745570659637e-03 7.309979293495416641e-03 6.618555169552564621e-03 6.786792073398828506e-03 6.499038077890872955e-03
4.901517182588577271e-02 5.460732802748680115e-02 6.709785759449005127e-02 6.300917267799377441e-02 5.301863700151443481e-02 7.755018025636672974e-02 4.562994837760925293e-02 5.774253606796264648e-02 6.164354458451271057e-02 6.442087143659591675e-02
3.493339568376541138e-02 4.209613800048828125e-02 3.841236606240272522e-02 4.298548400402069092e-02 4.578752815723419189e-02 3.560510277748107910e-02 3.373315930366516113e-02 4.178490117192268372e-02 3.908487036824226379e-02 4.123714566230773926e-02
2.169573679566383362e-03 1.916755572892725468e-03 2.315158490091562271e-03 1.720705186016857624e-03 2.617688151076436043e-03 2.159626223146915436e-03 2.299258718267083168e-03 2.377222757786512375e-03 2.840362489223480225e-03 2.533207414671778679e-03
2.003675326704978943e-02 1.861362904310226440e-02 1.711595803499221802e-02 1.532435137778520584e-02 1.553526800125837326e-02 1.772364974021911621e-02 1.893647015094757080e-02 1.752088963985443115e-02 2.105862088501453400e-02 2.339059114456176758e-02
1.249898504465818405e-02 1.622769422829151154e-02 1.306603662669658661e-02 1.105324644595384598e-02 1.892759464681148529e-02 1.427774503827095032e-02 1.372790150344371796e-02 1.586879231035709381e-02 1.506424415856599808e-02 1.704057119786739349e-02
