8.597368287155404687e-05 1.172453921753913164e-04 9.830488823354244232e-03 2.185259386897087097e-02 1.006806414807215333e-04 1.340414892183616757e-04 9.177678293781355023e-05 8.173583075404167175e-03 2.688459120690822601e-02 1.077848792192526162e-04 9.524299821350723505e-05 3.516706346999853849e-04 2.426739549264311790e-03 3.069716691970825195e-02 3.786078596021980047e-04 1.161676409537903965e-04 1.761537343263626099e-01 5.812947154045104980e-01 7.009903341531753540e-02 1.061371804098598659e-04
8.115027594612911344e-05 1.946023292839527130e-02 1.051744475262239575e-04 9.488125215284526348e-05 9.661859076004475355e-05 5.603897571563720703e-02 8.683204941917210817e-05 1.229584740940481424e-04 1.379412263631820679e-01 1.041869472828693688e-04 9.568591485731303692e-05 1.839365437626838684e-02 9.194112499244511127e-05 1.109525037463754416e-04 1.036836692946963012e-04 1.444470789283514023e-02 8.104828157229349017e-05 1.089680154109373689e-04 1.082257076632231474e-04 1.037834372255019844e-04
8.065289875958114862e-05 1.101551461033523083e-04 1.069845529855228961e-04 8.714554132893681526e-05 9.853730443865060806e-05 1.190734910778701305e-04 8.657432772452011704e-05 1.214998992509208620e-04 1.093507380574010313e-04 1.060897338902577758e-04 8.889046148397028446e-05 9.010812209453433752e-05 9.033226524479687214e-05 1.054423701134510338e-04 9.927152132149785757e-05 3.801403343677520752e-01 7.869826367823407054e-05 1.040756978909485042e-04 9.972728730645030737e-05 9.956435678759589791e-05
8.568473276682198048e-05 1.191179690067656338e-04 1.114413098548538983e-04 9.010647772811353207e-05 3.622423100750893354e-04 7.304662466049194336e-02 9.126800432568415999e-05 1.260770222870633006e-04 1.139352170866914093e-04 1.507422029972076416e-01 1.004497244139201939e-04 5.470545589923858643e-02 4.101442918181419373e-02 2.230181694030761719e-01 1.037658730638213456e-04 2.438562735915184021e-02 8.521146810380741954e-05 6.961243599653244019e-02 1.078970017260871828e-04 1.059659989550709724e-04
8.972691284725442529e-05 1.785470843315124512e-01 1.093222090275958180e-04 9.603024955140426755e-05 5.267035681754350662e-03 1.277126284549012780e-04 4.482931643724441528e-02 1.254647213499993086e-04 1.618527323007583618e-01 8.859340846538543701e-02 9.941324969986453652e-05 9.620567288948222995e-05 9.278795187128707767e-05 3.036309480667114258e-01 5.287909880280494690e-02 1.184147477033548057e-04 8.137390250340104103e-05 1.128758231061510742e-04 2.625189162790775299e-02 1.104691158980131149e-02
1.660047918558120728e-01 2.041335999965667725e-01 1.081013542716391385e-04 7.371574640274047852e-02 9.898851567413657904e-05 1.019139774143695831e-02 8.980111306300386786e-05 1.258141128346323967e-04 1.094641815871000290e-02 6.945461034774780273e-02 9.598853648640215397e-05 9.833333751885220408e-05 9.615332237444818020e-05 1.189557806355878711e-04 1.340588480234146118e-01 1.451351493597030640e-01 8.144348248606547713e-05 1.785109490156173706e-01 1.928032636642456055e-01 9.148070216178894043e-02
8.410859853029251099e-02 1.165632638731040061e-04 1.490266919136047363e-01 9.720294474391266704e-05 9.677713387645781040e-05 1.210416885442100465e-04 8.671963587403297424e-05 1.286233018618077040e-04 1.149527088273316622e-04 1.044976233970373869e-04 9.219738421961665154e-05 9.396480163559317589e-05 9.563723870087414980e-05 1.086784468498080969e-04 1.055457614711485803e-04 5.222485959529876709e-02 6.357382982969284058e-02 1.123233669204637408e-04 1.056858527590520680e-04 1.061581060639582574e-04
8.456100476905703545e-05 1.194214710267260671e-04 1.046388424583710730e-04 9.207239781972020864e-05 9.840079292189329863e-05 1.255210081581026316e-04 8.433562703430652618e-03 1.269043423235416412e-04 1.851497404277324677e-02 1.099304063245654106e-04 9.580716141499578953e-05 9.530170063953846693e-05 9.183586371364071965e-05 1.109937293222174048e-04 1.154228448867797852e-01 1.165918220067396760e-04 2.591545507311820984e-02 1.989687681198120117e-01 2.547201812267303467e-01 1.021416857838630676e-01
8.247807272709906101e-05 1.204936706926673651e-04 1.054454114637337625e-04 9.441906149731948972e-05 9.673955355538055301e-05 1.364854106213897467e-04 9.044067701324820518e-05 1.217438111780211329e-04 2.150477617979049683e-01 1.050926366588100791e-04 9.187725663650780916e-05 9.818063699640333652e-05 8.849542791722342372e-05 1.094928593374788761e-04 1.031955689541064203e-04 1.390672475099563599e-01 1.429452933371067047e-02 1.064509633579291403e-04 1.282121147960424423e-02 9.762919944478198886e-05
1.247389800846576691e-02 1.233170914929360151e-04 1.136833961936645210e-04 9.608577965991571546e-05 1.022292053676210344e-04 1.241666614077985287e-04 9.405582386534661055e-05 1.287318154936656356e-04 1.623068451881408691e-01 1.122380272136069834e-04 8.806888945400714874e-03 7.155710365623235703e-03 9.315923671238124371e-05 1.111546298488974571e-04 1.086351476260460913e-04 2.598094344139099121e-01 1.792258769273757935e-01 1.653515845537185669e-01 1.132422313094139099e-01 1.053193118423223495e-04
8.534209337085485458e-05 8.330789208412170410e-02 1.094637336791492999e-04 9.219195635523647070e-05 1.045634198817424476e-04 1.230183988809585571e-04 9.025630424730479717e-05 1.249899651156738400e-04 2.599858939647674561e-01 4.254299029707908630e-02 5.191217735409736633e-02 9.716414206195622683e-05 9.532598051009699702e-05 1.120204397011548281e-04 1.042802978190593421e-04 1.026510521769523621e-01 8.297107706312090158e-05 1.111632955144159496e-04 1.092704405891709030e-04 1.070061407517641783e-04
7.925314275780692697e-05 1.101835077861323953e-04 1.032952277455478907e-04 8.697711018612608314e-05 9.645018872106447816e-05 1.183804852189496160e-04 8.507358870701864362e-05 1.258854026673361659e-04 1.075971304089762270e-04 1.003625948214903474e-04 8.825610711937770247e-05 8.947791502578184009e-05 9.227621194440871477e-05 1.045895260176621377e-04 9.887081978376954794e-05 8.743987232446670532e-02 7.953547174111008644e-05 1.040262650349177420e-04 9.818594116950407624e-05 9.554809366818517447e-05
8.417923527304083109e-05 1.172006814158521593e-04 1.102594033000059426e-04 8.930479089030995965e-05 1.041654322762042284e-04 1.204888467327691615e-04 8.709220128366723657e-05 4.196678288280963898e-03 1.336513669230043888e-04 1.149005908519029617e-02 9.550712275085970759e-05 9.567252709530293941e-05 8.149585919454693794e-04 1.054234526236541569e-04 1.016860842355526984e-04 8.811846375465393066e-02 3.462366014719009399e-02 1.073497332981787622e-04 1.058836496667936444e-04 3.706432133913040161e-02
8.553032967029139400e-05 1.277606643270701170e-04 1.061934381141327322e-04 9.429854253539815545e-05 1.010603955364786088e-04 1.245701569132506847e-04 8.095781505107879639e-02 1.230089546879753470e-04 3.919207956641912460e-04 3.963454812765121460e-02 9.978214802686125040e-05 9.692111052572727203e-05 9.065972699318081141e-05 1.141776228905655444e-04 1.217348426580429077e-01 1.127309224102646112e-04 8.052902558119967580e-05 1.166892689070664346e-04 1.761137396097183228e-01 3.049321174621582031e-01
8.240062743425369263e-05 1.141537140938453376e-04 1.072299899533390999e-03 9.005933679873123765e-05 9.864072490017861128e-05 1.388913840055465698e-01 9.151026461040601134e-05 1.258205593330785632e-04 3.559269756078720093e-02 8.814022876322269440e-03 9.419500565854832530e-05 2.423597266897559166e-03 2.952526137232780457e-02 1.076514599844813347e-04 1.012177453958429396e-04 2.690641880035400391e-01 8.311474812217056751e-05 1.087630371330305934e-04 1.068948622560128570e-04 1.040699862642213702e-04
8.495538349961861968e-05 1.221026759594678879e-04 1.105727133108302951e-04 9.166353993350639939e-05 9.900875011226162314e-05 2.985425889492034912e-01 3.558000549674034119e-02 1.260912977159023285e-04 1.116869825636968017e-04 1.097847271012142301e-04 9.646954276831820607e-05 9.716152271721512079e-05 9.321843390353024006e-05 1.080505244317464530e-04 1.847674697637557983e-01 1.194626383949071169e-04 6.420709192752838135e-03 1.143232511822134256e-04 2.722392082214355469e-01 1.051980257034301758e-01
8.815363980829715729e-05 3.979859128594398499e-02 1.080112779163755476e-04 9.073626279132440686e-05 1.092018574126996100e-04 1.196353696286678314e-04 8.771663851803168654e-05 1.227806787937879562e-04 1.196391656994819641e-01 3.019549883902072906e-02 1.009335101116448641e-04 9.880714787868782878e-05 6.720928475260734558e-03 1.105728879338130355e-04 1.014133085845969617e-04 1.977235265076160431e-02 8.110859198495745659e-05 1.055981629178859293e-04 1.087669879780150950e-04 1.066290715243667364e-04
8.232008258346468210e-05 1.166292277048341930e-04 1.085161347873508930e-04 9.008470078697428107e-05 9.655375470174476504e-05 1.206245651701465249e-04 8.621205051895231009e-05 1.215283991768956184e-04 2.171107977628707886e-01 1.045749158947728574e-04 9.358159149996936321e-05 9.996827429858967662e-05 9.287947614211589098e-05 1.070392972906120121e-04 1.089608194888569415e-04 4.274635016918182373e-02 2.352230809628963470e-02 1.079841968021355569e-04 1.072900049621239305e-04 1.008268081932328641e-04
8.306082600029185414e-05 1.149672461906448007e-04 1.096321648219600320e-04 9.003024024423211813e-05 1.017664108076132834e-04 1.206757879117503762e-04 9.239302744390442967e-05 1.267288025701418519e-04 1.141667889896780252e-04 1.081843147403560579e-04 5.705060809850692749e-02 9.553734707878902555e-05 1.355768591165542603e-01 1.088398785213939846e-04 1.039525814121589065e-04 1.179955361294560134e-04 8.427855937043204904e-05 3.946363925933837891e-02 1.051561921485699713e-04 8.562234044075012207e-02
8.699382306076586246e-05 1.215592783410102129e-04 1.082378221326507628e-04 2.881091833114624023e-02 1.013873188639990985e-04 1.224201114382594824e-04 3.632988035678863525e-02 1.284134777961298823e-04 1.263640671968460083e-01 1.130173186538740993e-04 9.560786565998569131e-05 9.841782593866810203e-05 9.271041926695033908e-05 1.132246834458783269e-04 1.681021153926849365e-01 1.197685996885411441e-04 8.146841719280928373e-05 1.161448162747547030e-04 1.434769630432128906e-01 2.251037955284118652e-01
8.482711564283818007e-05 3.136004135012626648e-02 1.063243180396966636e-04 9.216599573846906424e-05 1.018527109408751130e-04 1.204026484629139304e-04 1.282035261392593384e-01 1.255295355804264545e-04 1.122111352742649615e-04 7.501704245805740356e-02 1.194875538349151611e-01 2.384722465649247169e-03 1.046005985699594021e-03 1.123554684454575181e-04 1.185571178793907166e-01 1.157176957349292934e-04 8.136401447700336576e-05 1.129721786128357053e-04 1.078617497114464641e-04 1.061610309989191592e-04
8.309495751745998859e-05 1.482943445444107056e-01 1.062235241988673806e-04 9.232036973116919398e-05 9.744244744069874287e-05 1.212990391650237143e-04 8.659686864120885730e-05 1.234273076988756657e-04 2.910942398011684418e-02 1.047291807481087744e-04 9.223103552358224988e-05 5.653841793537139893e-02 9.113038686336949468e-05 1.058241032296791673e-04 1.052695733960717916e-04 1.137850777013227344e-04 8.324828377226367593e-05 1.068395358743146062e-04 1.028031765599735081e-04 9.997306187869980931e-05
9.330616012448444963e-05 1.384686678647994995e-01 1.115108170779421926e-04 2.932889759540557861e-01 1.010428313747979701e-04 1.376948493998497725e-04 3.837741538882255554e-02 1.317925634793937206e-04 3.584169596433639526e-02 7.029105722904205322e-02 9.852522634901106358e-05 9.568067616783082485e-05 9.196835890179499984e-05 3.473648056387901306e-02 1.833314001560211182e-01 6.083946675062179565e-02 5.152681842446327209e-04 1.549768596887588501e-01 1.155247315764427185e-01 1.669733226299285889e-01
2.190390368923544884e-03 2.412551045417785645e-01 9.601137787103652954e-02 9.540710016153752804e-05 3.651540493592619896e-03 1.231727510457858443e-04 9.254208271158859134e-05 1.240582641912624240e-04 1.117200081353075802e-04 4.626646265387535095e-02 4.305788502097129822e-02 9.853803931036964059e-05 7.306729257106781006e-02 1.150437965407036245e-04 1.085215117200277746e-04 5.313077126629650593e-04 8.440955728292465210e-02 7.521064281463623047e-01 1.083994357031770051e-04 2.520485036075115204e-02
8.358725608559325337e-05 1.136071587097831070e-04 3.873588051646947861e-03 9.308300650445744395e-05 1.845242083072662354e-02 1.244091254193335772e-04 1.488617417635396123e-04 1.245146850124001503e-04 1.073255916708149016e-04 8.048015087842941284e-02 9.822611173149198294e-05 9.672103624325245619e-05 3.252137452363967896e-02 9.361319243907928467e-03 1.034242741297930479e-04 1.150463795056566596e-04 7.874231960158795118e-05 1.082794551621191204e-04 1.051129947882145643e-04 1.060925424098968506e-04
8.071351476246491075e-05 1.160320898634381592e-04 9.969994425773620605e-05 8.785524551058188081e-05 1.003130673780106008e-04 1.176253426820039749e-04 8.758393232710659504e-05 1.196090743178501725e-04 1.104727238416671753e-01 2.760573849081993103e-02 9.105516073759645224e-05 8.900593093130737543e-05 9.419616981176659465e-05 1.058564012055285275e-04 1.008379913400858641e-04 6.692776922136545181e-03 7.601470133522525430e-05 1.041443683789111674e-04 9.884026803774759173e-05 9.877689444692805409e-05
8.749798871576786041e-05 8.766464143991470337e-02 8.340462110936641693e-03 2.848952412605285645e-01 1.021614662022329867e-04 1.324899494647979736e-04 8.945487934397533536e-05 1.278474082937464118e-04 1.384482085704803467e-01 1.111190431402064860e-04 9.832390787778422236e-05 9.953677363228052855e-05 3.352004569023847580e-03 4.149146750569343567e-02 1.074679967132396996e-04 6.154649704694747925e-02 3.158004581928253174e-02 1.911033093929290771e-01 9.885966032743453979e-02 1.721535176038742065e-01
1.844150386750698090e-02 1.192188865388743579e-04 1.118379950639791787e-04 9.416407556273043156e-05 1.036266476148739457e-04 1.340647577308118343e-04 9.024457540363073349e-05 1.293545356020331383e-04 1.112661120714619756e-04 4.052849411964416504e-01 1.321516782045364380e-01 9.387066529598087072e-05 8.679823577404022217e-02 1.116098937927745283e-04 1.082455055438913405e-04 7.564640045166015625e-02 8.218786388169974089e-05 1.156515136244706810e-04 1.066174736479297280e-04 2.741254121065139771e-02
7.757934508845210075e-05 1.149925155914388597e-04 1.015555681078694761e-04 8.858168439473956823e-05 9.197476174449548125e-05 1.247036707354709506e-04 8.191443339455872774e-05 1.158048180514015257e-04 1.020974232233129442e-04 1.004642908810637891e-04 9.116477303905412555e-05 1.497554033994674683e-02 1.750419102609157562e-02 1.074147294275462627e-04 9.970479004550725222e-05 1.066900586010888219e-04 7.776225538691505790e-05 7.254165597259998322e-03 9.706910350359976292e-05 9.580549522070214152e-05
8.096170495264232159e-05 2.949963808059692383e-01 1.045291210175491869e-04 9.100322495214641094e-05 9.767843584995716810e-05 1.199175385409034789e-04 8.687983790878206491e-05 1.203359133796766400e-04 1.280450914055109024e-02 1.050154896802268922e-04 9.050427615875378251e-05 4.259760677814483643e-02 9.098670852836221457e-05 1.064543612301349640e-04 3.341549262404441833e-02 1.141492539318278432e-04 8.256332512246444821e-05 1.045675526256673038e-04 1.006925376714207232e-04 9.691735613159835339e-05
8.467891166219487786e-05 1.622479036450386047e-02 1.031024439726024866e-04 8.990464266389608383e-05 1.010931283235549927e-02 1.212146162288263440e-04 1.871705614030361176e-02 1.219448095071129501e-04 1.662888377904891968e-01 1.449221279472112656e-02 3.600659966468811035e-02 9.893246169667690992e-05 1.367809809744358063e-02 1.180559047497808933e-04 1.050982100423425436e-04 6.254939828068017960e-03 8.491292828693985939e-05 1.098457505577243865e-04 1.050387727445922792e-04 1.033435764838941395e-04
8.068374154390767217e-05 1.190874172607436776e-04 1.040394636220298707e-04 8.845000411383807659e-05 1.132773235440254211e-02 1.201746708829887211e-04 7.772087119519710541e-03 1.352582330582663417e-04 1.061350994859822094e-04 1.184530276805162430e-02 9.885713370749726892e-05 9.906991181196644902e-05 6.342525780200958252e-02 2.990940958261489868e-02 9.773919009603559971e-05 1.116354324040003121e-04 7.968759018694981933e-05 7.308297604322433472e-02 1.029319610097445548e-04 9.918932482833042741e-05
8.530668128514662385e-05 1.165027206297963858e-04 1.000572447082959116e-04 8.759112824918702245e-05 9.777375817066058517e-05 1.196753364638425410e-04 8.849040750646963716e-05 1.216205419041216373e-04 1.927091181278228760e-01 2.530035329982638359e-03 9.335541835753247142e-05 9.074381523532792926e-05 9.037172276293858886e-05 1.063314921339042485e-04 9.914101246977224946e-05 1.106944910134188831e-04 7.597384683322161436e-05 1.048341437126509845e-04 9.905893239192664623e-05 9.619553020456805825e-05
8.589724166085943580e-05 9.413856267929077148e-02 1.042488438542932272e-04 9.410493657924234867e-05 1.009742991300299764e-04 1.226126769324764609e-04 7.703644037246704102e-02 1.293870009249076247e-04 2.241934686899185181e-01 8.647696673870086670e-02 7.872890681028366089e-02 9.452043013880029321e-05 9.366592712467536330e-05 1.104123875848017633e-04 3.210662677884101868e-02 9.362680464982986450e-02 7.974439358804374933e-05 1.081030204659327865e-04 1.081430018530227244e-04 1.032624859362840652e-04
8.189873187802731991e-05 1.175023717223666608e-04 1.022208525682799518e-04 9.078577568288892508e-05 9.903247701004147530e-05 1.195303120766766369e-04 8.551651990273967385e-05 1.283024030271917582e-04 2.306087613105773926e-01 1.103869071812368929e-04 7.109773345291614532e-03 9.401473653269931674e-05 7.648038212209939957e-03 1.087305572582408786e-04 9.999851317843422294e-05 1.129122392740100622e-04 7.963982352521270514e-05 1.051714498316869140e-04 1.024723096634261310e-04 1.011515123536810279e-04
8.405379048781469464e-05 1.113664548029191792e-04 1.090555160772055387e-04 9.005182801047340035e-05 1.028268161462619901e-04 1.234947558259591460e-04 8.966408495325595140e-05 1.240863202838227153e-04 1.402215808629989624e-01 8.983253501355648041e-03 9.138014866039156914e-05 9.226072143064811826e-05 9.712210157886147499e-05 1.075908003258518875e-04 1.019299015752039850e-04 1.295199990272521973e-02 7.727625052211806178e-05 1.040919087245129049e-04 1.025735400617122650e-04 1.042861040332354605e-04
7.792461838107556105e-05 1.160518004326149821e-04 1.009888728731311858e-04 8.609537326265126467e-05 1.049781494657509029e-04 3.202618798241019249e-03 8.760735363466665149e-05 1.222683349624276161e-04 1.040046772686764598e-04 1.032713189488276839e-04 9.707708522910252213e-05 1.841296628117561340e-02 4.596497863531112671e-02 1.060918875737115741e-04 9.710041194921359420e-05 1.065662872861139476e-04 8.040737884584814310e-05 1.058205525623634458e-04 1.015261659631505609e-04 1.009705592878162861e-04
8.082215208560228348e-05 1.149251838796772063e-04 1.046357137965969741e-04 8.804661774775013328e-05 9.532221156405285001e-05 1.196111988974735141e-04 8.666202484164386988e-05 1.206975721288472414e-04 2.056918591260910034e-01 1.039974740706384182e-04 9.335089998785406351e-05 9.120039612753316760e-05 8.901254477677866817e-05 1.052615334629081190e-04 9.855211101239547133e-05 7.366872578859329224e-02 7.904494850663468242e-05 1.043705997290089726e-04 1.016492897178977728e-04 9.866771870292723179e-05
1.713798008859157562e-02 3.548357486724853516e-01 2.462202974129468203e-04 1.444656308740377426e-02 5.716419965028762817e-02 1.234927331097424030e-04 9.233229502569884062e-05 4.207645077258348465e-03 6.513254251331090927e-03 8.283704519271850586e-02 1.589353084564208984e-01 9.650229912949725986e-05 6.790448445826768875e-03 4.041396677494049072e-01 1.075124673661775887e-04 1.214168441947549582e-04 3.301761299371719360e-02 2.206352055072784424e-01 5.606863275170326233e-02 1.063944582710973918e-04
8.416090713581070304e-05 1.179736282210797071e-04 1.089468642021529377e-04 9.163333015749230981e-05 1.032860964187420905e-04 3.496023127809166908e-03 9.287922148359939456e-05 1.226272142957895994e-04 4.091888293623924255e-02 1.042945459485054016e-01 1.787562668323516846e-01 9.377029346069321036e-05 9.892022609710693359e-02 1.104181355913169682e-04 1.046579491230659187e-04 1.188374153571203351e-04 8.239816088462248445e-05 9.069322049617767334e-02 1.060217764461413026e-04 1.133131459355354309e-01
8.797921327641233802e-05 6.301984190940856934e-01 1.114230981329455972e-04 9.327205043518915772e-05 1.038500340655446053e-04 1.230721536558121443e-04 7.014755904674530029e-02 1.264670718228444457e-04 1.638673990964889526e-01 1.029893159866333008e-01 5.658415704965591431e-02 9.746778960106894374e-05 9.407434845343232155e-05 1.106549170799553394e-04 1.183509305119514465e-01 4.758364520967006683e-03 1.468441635370254517e-02 1.132551333284936845e-04 1.226690365001559258e-04 3.110821126028895378e-04
5.365967750549316406e-03 1.189356771646998823e-04 1.101618690881878138e-04 2.800796553492546082e-02 1.043450101860798895e-04 1.402677735313773155e-04 6.438429001718759537e-03 6.755345501005649567e-03 2.162907086312770844e-02 2.317206747829914093e-02 9.821190178627148271e-05 8.111231029033660889e-03 2.332294126972556114e-03 1.455474179238080978e-02 6.948187015950679779e-03 1.673540659248828888e-02 1.370424288325011730e-04 2.539723217487335205e-01 3.481068415567278862e-03 2.924057245254516602e-01
8.263567724497988820e-05 1.138713341788388789e-04 1.067575649358332157e-04 8.785053069004788995e-05 9.753008635016158223e-05 1.195805525640025735e-04 8.748510299483314157e-05 1.253772061318159103e-04 1.093379978556185961e-04 1.052641018759459257e-04 9.166689414996653795e-05 9.832287469180300832e-05 3.251633793115615845e-02 1.057629488059319556e-04 1.021572243189439178e-04 4.523887299001216888e-03 8.226979523897171021e-03 1.087334676412865520e-04 1.040492279571481049e-04 2.444542050361633301e-01
9.000840509543195367e-05 2.391905784606933594e-01 1.069823556463234127e-04 9.306859283242374659e-05 2.683437056839466095e-02 1.261964207515120506e-04 9.172470163321122527e-05 1.293707464355975389e-04 1.061981674865819514e-04 1.085470939869992435e-04 6.076065823435783386e-02 1.482114046812057495e-01 2.426781505346298218e-02 1.261376589536666870e-01 1.023503427859395742e-04 1.167293448816053569e-04 8.638260624138638377e-05 1.144498819485306740e-04 1.095811676350422204e-04 1.013152141240425408e-04
2.216506004333496094e-01 2.144131809473037720e-01 7.161750644445419312e-02 3.654672503471374512e-01 1.006776510621421039e-04 1.388791279168799520e-04 9.073255205294117332e-05 1.333907712250947952e-04 5.970738828182220459e-02 2.972251735627651215e-02 4.575179424136877060e-03 9.952173422789201140e-05 9.200126078212633729e-05 2.028964832425117493e-02 1.001692470163106918e-02 7.912026345729827881e-02 8.615046739578247070e-02 3.235875964164733887e-01 1.449721604585647583e-01 1.050100327120162547e-04
8.579444693168625236e-05 1.208370085805654526e-04 1.149512099800631404e-04 9.482377936365082860e-05 1.087359923985786736e-04 1.228909095516428351e-04 9.198766929330304265e-05 1.012293063104152679e-02 1.414842158555984497e-01 1.094860344892367721e-04 9.192954894388094544e-05 9.463971946388483047e-05 9.322177356807515025e-05 1.122449029935523868e-04 9.295447170734405518e-02 2.772462666034698486e-01 8.126969623845070601e-05 1.136214123107492924e-04 1.149519739556126297e-04 1.022829601424746215e-04
8.101002458715811372e-05 1.146282811532728374e-04 1.087926211766898632e-04 8.924200665205717087e-05 9.542635234538465738e-05 1.205627340823411942e-04 8.567317854613065720e-05 1.260966091649606824e-04 1.648876219987869263e-01 1.028223632602021098e-04 8.989609341369941831e-05 9.609748667571693659e-05 9.009039786178618670e-05 1.072649974958039820e-04 1.005914527922868729e-04 1.065985634922981262e-01 8.517201786162331700e-05 1.076775733963586390e-04 1.069961072062142193e-04 1.048432095558382571e-04
